HD 8535 b,HD 8535,1,2,1,Radial Velocity,2010,La Silla Observatory,Published Confirmed,0,<a refstr=NAEF_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...523A..15N/abstract target=ref> Naef et al. 2010 </a>,1313.0,28.0,-28.0,0.0,2.45,0.04,-0.06,0.0,,,,,,,,,,,,,,,,,216.1244,22.2481,-12.7132,0.0,0.68,0.07,-0.04,0.0,,,,,,,,,216.1244,22.2481,-12.7132,0.0,0.68,0.07,-0.04,0.0,Msini,,,,,0.15,0.09,-0.05,0.0,,,,,,,,,,,,,,,,,BJD,0.0,11.8,0.8,-0.8,0.0,<a refstr=NAEF_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...523A..15N/abstract target=ref> Naef et al. 2010 </a>,G0 V,6136.0,18.0,-18.0,0.0,1.19,0.04,-0.04,0.0,1.13,,,0.0,0.06,0.02,-0.02,0.0,[Fe/H],,,,,4.46,0.06,-0.06,0.0,,,,,,,,,1.41,1.0,-1.0,0.0,,,,,2.46,0.0,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h23m37.32s,20.9054804,-41d16m12.36s,-41.2701007,55.4401,0.0961,-0.0957,7.7,0.03,-0.03,6.354,0.021,-0.021,7.56066,0.00019,-0.00019,2015-04-16,2010-11,2015-04-16
HD 85390 b,HD 85390,1,1,1,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.5859W/abstract target=ref>Wittenmyer et al. 2019</a>,799.52,2.41,-2.41,0.0,1.373,0.035,-0.035,0.0,,,,,,,,,,,,,,,,,31.46517,3.1783,-3.1783,0.0,0.099,0.01,-0.01,0.0,,,,,,,,,31.46517,3.1783,-3.1783,0.0,0.099,0.01,-0.01,0.0,Msini,,,,,0.5,0.05,-0.05,0.0,,,,,,,,,,,,,,,,,,0.0,3.8,0.3,-0.3,0.0,<a refstr=WITTENMYER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.5859W/abstract target=ref>Wittenmyer et al. 2019</a>,,5186.0,,,0.0,,,,,0.76,,,0.0,,,,,,,,,,4.41,,,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h50m02.54s,147.5105663,-49d47m25.89s,-49.7905254,33.5225,0.043,-0.0429,8.54,0.03,-0.03,6.491,0.023,-0.023,8.29462,0.000452,-0.000452,2019-03-11,2019-04,2019-03-14
HD 8574 b,HD 8574,1,1,1,Radial Velocity,2002,Haute-Provence Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,227.0,0.2,-0.2,0.0,0.76,0.01,-0.01,0.0,,,,,,,,,,,,,,,,,645.1949,44.4962,-44.4962,0.0,2.03,0.14,-0.14,0.0,,,,,,,,,645.1949,44.4962,-44.4962,0.0,2.03,0.14,-0.14,0.0,Msini,,,,,0.3,0.03,-0.03,0.0,,,,,,,,,,,,,,,,,,0.0,58.3,1.8,-1.8,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6064.0,14.0,-14.0,0.0,1.38,0.02,-0.02,0.0,1.34,0.12,-0.12,0.0,0.01,,,0.0,[Fe/H],,,,,4.28,0.04,-0.04,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h25m12.81s,21.3033807,+28d33m57.66s,28.5660169,44.8264,0.094,-0.0936,7.12,0.03,-0.03,5.784,0.023,-0.023,6.98345,0.000365,-0.000365,2018-09-04,2017-03,2018-09-06
HD 86226 b,HD 86226,1,1,2,Radial Velocity,2009,Las Campanas Observatory,Published Confirmed,0,<a refstr=TESKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...96T/abstract target=ref>Teske et al. 2020</a>,1628.0,22.0,-21.0,0.0,2.73,0.06,-0.06,0.0,,,,,,,,,143.0235,12.7132,-15.8915,0.0,0.45,0.04,-0.05,0.0,,,,,,,,,,,,,,,,,143.0235,12.7132,-15.8915,0.0,0.45,0.04,-0.05,0.0,Mass,,,,,0.059,0.062,-0.039,0.0,,,,,176.0,4.0,-4.0,0.0,,,,,,,,,,0.0,7.74,0.69,-0.7,0.0,<a refstr=TESKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...96T/abstract target=ref>Teske et al. 2020</a>,G1 V,5863.0,88.0,-88.0,0.0,1.05,0.03,-0.03,0.0,1.02,0.06,-0.07,0.0,0.018,0.057,-0.043,0.0,[Fe/H],0.072,0.013,-0.011,0.0,4.4,0.03,-0.03,0.0,4.6,3.7,-2.7,0.0,1.233,0.026,-0.028,0.0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h56m29.64s,149.1235154,-24d05m57.07s,-24.0991859,45.683,0.1053,-0.1048,7.93,0.03,-0.03,6.463,0.023,-0.023,7.7713,0.000462,-0.000462,2020-08-06,2020-08,2020-08-13
HD 86950 b,HD 86950,1,1,1,Radial Velocity,2016,Multiple Observatories,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...51W/abstract target=ref>Wittenmyer et al. 2017</a>,1270.0,57.0,-57.0,0.0,2.72,0.08,-0.08,0.0,,,,,,,,,,,,,,,,,1144.188,222.481,-222.481,0.0,3.6,0.7,-0.7,0.0,,,,,,,,,1144.188,222.481,-222.481,0.0,3.6,0.7,-0.7,0.0,Msini,,,,,0.17,0.16,-0.16,0.0,,,,,,,,,,,,,,,,,BJD,0.0,49.0,12.0,-12.0,0.0,<a refstr=WITTENMYER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...51W/abstract target=ref>Wittenmyer et al. 2017</a>,K1 III,4805.0,100.0,-100.0,0.0,8.8,0.6,-0.6,0.0,1.66,0.25,-0.25,0.0,0.04,0.1,-0.1,0.0,[Fe/H],1.56,,,0.0,2.66,0.15,-0.15,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h01m37.60s,150.4066612,-17d19m59.05s,-17.3330699,209.839,1.96,-1.925,7.47,0.03,-0.03,5.038,0.018,-0.018,7.17997,0.00026,-0.00026,2016-11-30,2017-02,2016-12-01
HD 9174 b,HD 9174,1,1,1,Radial Velocity,2016,Multiple Observatories,Published Confirmed,0,<a refstr=JENKINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466..443J/abstract target=ref>Jenkins et al. 2017</a>,1179.0,34.0,-34.0,0.0,2.2,0.09,-0.09,0.0,,,,,,,,,,,,,,,,,352.7913,44.4962,-44.4962,0.0,1.11,0.14,-0.14,0.0,,,,,,,,,352.7913,44.4962,-44.4962,0.0,1.11,0.14,-0.14,0.0,Msini,,,,,0.12,0.05,-0.05,0.0,,,,,,,,,,,,,,,,,,0.0,20.8,2.2,-2.2,0.0,<a refstr=JENKINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.466..443J/abstract target=ref>Jenkins et al. 2017</a>,G8 IV,5577.0,100.0,-100.0,0.0,1.67,0.07,-0.07,0.0,1.03,0.05,-0.05,0.0,0.39,0.1,-0.1,0.0,[Fe/H],0.382,0.031,-0.034,0.0,4.03,0.05,-0.05,0.0,9.0,3.0,-3.0,0.0,,,,,2.1,0.2,-0.2,0.0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h30m01.04s,22.5043352,-19d36m19.06s,-19.6052945,81.4893,0.3063,-0.3042,8.4,0.03,-0.03,6.744,0.027,-0.027,8.22923,0.000197,-0.000197,2016-11-09,2017-04,2016-11-10
HD 92788 b,HD 92788,1,1,2,Radial Velocity,2000,Multiple Observatories,Published Confirmed,0,<a refstr=RICKMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...625A..71R/abstract target=ref>Rickman et al. 2019</a>,325.803,0.036525,-0.036525,0.0,0.97,0.02,-0.02,0.0,,,,,,,,,,,,,,,,,1195.0408,50.8528,-47.6745,0.0,3.76,0.16,-0.15,0.0,,,,,,,,,1195.0408,50.8528,-47.6745,0.0,3.76,0.16,-0.15,0.0,Msini,,,,,0.35,0.004,-0.005,0.0,,,,,,,,,,,,,,,,,BJD,0.0,108.24,0.89,-0.84,0.0,<a refstr=RICKMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...625A..71R/abstract target=ref>Rickman et al. 2019</a>,G6 V,5744.0,24.0,-24.0,0.0,1.14,0.02,-0.02,0.0,1.15,0.07,-0.07,0.0,0.27,0.02,-0.02,0.0,[Fe/H],,,,,4.39,0.04,-0.04,0.0,2.55,1.51,-1.51,0.0,,,,,2.719,,,0.0,31.0,1.4,-1.4,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h42m48.51s,160.7021351,-02d11m04.98s,-2.1847173,34.6538,0.0597,-0.0596,7.31637,0.023,-0.023,5.721,0.02,-0.02,7.13929,0.000293,-0.000293,2019-04-08,2019-05,2019-04-11
HD 94834 b,HD 94834,1,1,1,Radial Velocity,2018,W. M. Keck Observatory,Published Confirmed,0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,1576.0,76.0,-76.0,0.0,2.74,0.18,-0.18,0.0,,,,,,,,,,,,,,,,,400.4658,54.0311,-54.0311,0.0,1.26,0.17,-0.17,0.0,,,,,,,,,400.4658,54.0311,-54.0311,0.0,1.26,0.17,-0.17,0.0,Msini,,,,,0.14,0.1,-0.1,0.0,,,,,,,,,,,,,,,,,JD,0.0,20.7,2.9,-2.9,0.0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,4798.0,,,0.0,4.2,,,0.0,1.11,,,0.0,,,,,,,,,,3.22,,,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h57m15.03s,164.3126363,+24d08m34.57s,24.1429374,98.1609,0.6436,-0.6436,7.6,0.03,-0.03,5.2,0.017,-0.017,7.30241,0.000494,-0.000494,2018-12-03,2019-04,2018-12-06
HD 95089 b,HD 95089,1,1,2,Radial Velocity,2009,W. M. Keck Observatory,Published Confirmed,0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,464.4,3.8,-3.8,0.0,1.36,0.13,-0.13,0.0,,,,,,,,,,,,,,,,,400.4658,27.01555,-27.01555,0.0,1.26,0.085,-0.085,0.0,,,,,,,,,400.4658,27.01555,-27.01555,0.0,1.26,0.085,-0.085,0.0,Msini,,,,,0.119,0.072,-0.072,0.0,,,,,,,,,,,,,,,,,JD,0.0,25.0,1.6,-1.6,0.0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,4918.0,,,0.0,5.08,,,0.0,1.54,,,0.0,,,,,,,,,,3.24,,,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h58m47.70s,164.698748,+01d43m44.43s,1.7290087,136.957,1.955,-1.955,7.92,0.03,-0.03,5.626,0.018,-0.018,7.66056,0.000335,-0.000335,2018-12-03,2019-04,2018-12-06
HD 95735 c,GJ 411,1,1,2,Radial Velocity,2021,Multiple Observatories,Published Confirmed,0,<a refstr=HURT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..218H/abstract target=ref>Hurt et al. 2022</a>,2946.0,210.0,-180.0,0.0,2.94,0.14,-0.12,0.0,,,,,,,,,,,,,,,,,13.6,2.4,-2.3,0.0,0.04279,0.00755,-0.00724,0.0,,,,,,,,,13.6,2.4,-2.3,0.0,0.04279,0.00755,-0.00724,0.0,Msini,,,,,0.132,0.16,-0.091,0.0,,,,,,,,,,,,,2457205.0,98.0,-96.0,0.0,JD,0.0,1.16,0.2,-0.19,0.0,<a refstr=HURT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..218H/abstract target=ref>Hurt et al. 2022</a>,,3719.0,21.0,-31.0,0.0,0.37,0.01,-0.01,0.0,0.39,0.01,-0.01,0.0,-0.362,0.087,-0.069,0.0,[Fe/H],,,,,4.89,0.01,-0.01,0.0,8.047,3.958,-4.523,0.0,,,,,,,,,56.16,0.27,-0.27,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h03m20.27s,165.834471,+35d58m20.34s,35.972317,5.675773,0.0059099,-0.0059099,7.49,0.1,-0.1,3.501,0.352,-0.352,,,,2022-05-24,2022-05,2022-05-24
HD 96063 b,HD 96063,1,1,1,Radial Velocity,2011,W. M. Keck Observatory,Published Confirmed,0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,362.5,2.2,-2.2,0.0,1.11,0.14,-0.14,0.0,,,,,,,,,,,,,,,,,403.6441,85.8141,-85.8141,0.0,1.27,0.27,-0.27,0.0,,,,,,,,,403.6441,85.8141,-85.8141,0.0,1.27,0.27,-0.27,0.0,Msini,,,,,0.17,0.11,-0.11,0.0,,,,,,,,,,,,,,,,,JD,0.0,29.6,6.8,-6.8,0.0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,5020.0,,,0.0,4.75,,,0.0,1.37,,,0.0,,,,,,,,,,3.33,,,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h04m44.48s,166.1853484,-02d30m47.87s,-2.5132966,140.065,1.326,-1.326,8.21,0.03,-0.03,6.05,0.031,-0.031,7.96991,0.000471,-0.000471,2018-12-03,2019-04,2018-12-06
HD 96167 b,HD 96167,1,2,1,Radial Velocity,2009,W. M. Keck Observatory,Published Confirmed,0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,498.04,0.76,-0.76,0.0,1.332,0.098,-0.098,0.0,,,,,,,,,,,,,,,,,227.88411,12.7132,-12.7132,0.0,0.717,0.04,-0.04,0.0,,,,,,,,,227.88411,12.7132,-12.7132,0.0,0.717,0.04,-0.04,0.0,Msini,,,,,0.685,0.029,-0.029,0.0,,,,,,,,,,,,,,,,,JD,0.0,21.5,1.4,-1.4,0.0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,5733.0,,,0.0,1.94,,,0.0,1.27,,,0.0,,,,,,,,,,3.99,,,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h05m15.02s,166.3125657,-10d17m28.84s,-10.291345,85.3006,0.4163,-0.4123,8.09,0.03,-0.03,6.554,0.036,-0.036,7.92849,0.000462,-0.000462,2018-12-03,2019-04,2018-12-06
HD 98219 b,HD 98219,1,1,1,Radial Velocity,2011,W. M. Keck Observatory,Published Confirmed,0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,433.8,2.0,-2.0,0.0,1.26,0.12,-0.12,0.0,,,,,,,,,,,,,,,,,624.21812,31.46517,-31.46517,0.0,1.964,0.099,-0.099,0.0,,,,,,,,,624.21812,31.46517,-31.46517,0.0,1.964,0.099,-0.099,0.0,Msini,,,,,0.079,0.04,-0.04,0.0,,,,,,,,,,,,,,,,,JD,0.0,42.0,2.1,-2.1,0.0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,4925.0,,,0.0,4.6,,,0.0,1.41,,,0.0,,,,,,,,,,3.36,,,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m47.41s,169.4475218,-23d58m31.76s,-23.975488,113.704,0.578,-0.578,8.05,0.03,-0.03,5.813,0.023,-0.023,7.79079,0.000259,-0.000259,2018-12-03,2019-04,2018-12-06
HD 98736 b,HD 98736,1,2,1,Radial Velocity,2018,W. M. Keck Observatory,Published Confirmed,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,968.8,2.2,-2.2,0.0,1.864,0.091,-0.091,0.0,,,,,,,,,,,,,,,,,740.5439,247.9074,-247.9074,0.0,2.33,0.78,-0.78,0.0,,,,,,,,,740.5439,247.9074,-247.9074,0.0,2.33,0.78,-0.78,0.0,Msini,,,,,0.226,0.064,-0.064,0.0,,,,,,,,,,,,,,,,,JD,0.0,52.0,12.0,-12.0,0.0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,,5271.0,,,0.0,0.93,0.04,-0.04,0.0,0.92,0.13,-0.13,0.0,0.36,,,0.0,[Fe/H],-0.22,0.03,-0.03,0.0,,,,,7.39,3.05,-3.05,0.0,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h21m49.18s,170.4549045,+18d11m22.59s,18.1896082,32.4459,0.0646,-0.0644,7.93,0.03,-0.03,6.028,0.017,-0.017,7.75446,0.000508,-0.000508,2018-09-25,2018-11,2018-09-27
HD 99283 b,HD 99283,1,1,1,Radial Velocity,2021,Okayama Astrophysical Observatory,Published Confirmed,0,<a refstr=TENG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PASJ..tmp..128T/abstract target=ref>Teng et al. 2021</a>,310.4,5.2,-1.7,0.0,1.08,0.05,-0.07,0.0,,,,,,,,,,,,,,,,,308.29355,19.0697,-79.4571,0.0,0.97,0.06,-0.25,0.0,,,,,,,,,308.29355,19.0697,-79.4571,0.0,0.97,0.06,-0.25,0.0,Msini,,,,,0.2,0.102,-0.146,0.0,,,,,,,,,,,,,,,,,JD,0.0,20.4,1.9,-3.5,0.0,<a refstr=TENG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PASJ..tmp..128T/abstract target=ref>Teng et al. 2021</a>,K0 III,4886.0,,,0.0,11.21,0.66,-0.39,0.0,1.76,0.31,-0.3,0.0,-0.16,0.06,-0.1,0.0,[Fe/H],1.81,0.059,-0.038,0.0,2.57,0.07,-0.08,0.0,,,,,,,,,1.87,,,0.0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h25m56.98s,171.4874082,+55d51m02.40s,55.8506653,111.093,0.719,-0.71,5.72916,0.023,-0.023,3.568,0.322,-0.322,5.46403,0.0014531,-0.0014531,2022-01-10,2021-12,2022-01-10
HD 99706 b,HD 99706,1,1,2,Radial Velocity,2011,W. M. Keck Observatory,Published Confirmed,0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,841.0,32.0,-32.0,0.0,1.98,0.14,-0.14,0.0,,,,,,,,,,,,,,,,,390.9309,60.3877,-60.3877,0.0,1.23,0.19,-0.19,0.0,,,,,,,,,390.9309,60.3877,-60.3877,0.0,1.23,0.19,-0.19,0.0,Msini,,,,,0.25,0.16,-0.16,0.0,,,,,,,,,,,,,,,,,JD,0.0,21.2,3.9,-3.9,0.0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,4862.0,,,0.0,5.52,,,0.0,1.46,,,0.0,,,,,,,,,,3.09,,,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h28m30.28s,172.1261621,+43d57m58.33s,43.9662025,146.6,1.122,-1.122,7.65,0.03,-0.03,5.335,0.016,-0.016,7.37747,0.000206,-0.000206,2018-12-03,2019-04,2018-12-06
HIP 107773 b,HIP 107773,1,1,1,Radial Velocity,2015,Multiple Observatories,Published Confirmed,0,<a refstr=JONES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..14J/abstract target=ref>Jones et al. 2015</a>,144.3,0.5,-0.5,0.0,0.72,0.03,-0.03,0.0,,,,,,,,,,,,,,,,,629.3034,66.7443,-66.7443,0.0,1.98,0.21,-0.21,0.0,,,,,,,,,629.3034,66.7443,-66.7443,0.0,1.98,0.21,-0.21,0.0,Msini,,,,,0.09,0.06,-0.06,0.0,,,,,,,,,,,,,,,,,JD,0.0,42.7,2.7,-2.7,0.0,<a refstr=JONES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..14J/abstract target=ref>Jones et al. 2015</a>,K1 III,4945.0,100.0,-100.0,0.0,11.6,1.4,-1.4,0.0,2.42,0.27,-0.27,0.0,0.03,0.1,-0.1,0.0,[Fe/H],1.87,0.05,-0.06,0.0,2.6,0.2,-0.2,0.0,,,,,,,,,2.0,0.9,-0.9,0.0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h50m00.12s,327.5005089,-64d42m45.72s,-64.7126993,105.18,0.811,-0.811,5.62,0.03,-0.03,3.292,0.25,-0.25,5.36073,0.001635,-0.001635,2015-06-04,2015-08,2015-06-04
HIP 109384 b,HIP 109384,1,1,1,Radial Velocity,2016,Haute-Provence Observatory,Published Confirmed,0,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,499.48,0.32,-0.32,0.0,1.134,0.029,-0.029,0.0,,,,,,,,,,,,,,,,,495.8148,25.4264,-25.4264,0.0,1.56,0.08,-0.08,0.0,,,,,,,,,495.8148,25.4264,-25.4264,0.0,1.56,0.08,-0.08,0.0,Msini,,,,,0.549,0.003,-0.003,0.0,,,,,,,,,,,,,,,,,BJD,0.0,56.53,0.22,-0.22,0.0,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,G5,5180.0,45.0,-45.0,0.0,,,,,0.78,0.06,-0.06,0.0,-0.26,0.03,-0.03,0.0,[Fe/H],,,,,4.43,0.1,-0.1,0.0,,,,,,,,,2.7,1.0,-1.0,0.0,,,,,-63.68,0.0,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h09m38.15s,332.408972,+71d18m50.24s,71.313956,58.9582,0.1187,-0.1183,9.61,0.03,-0.03,7.652,0.016,-0.016,9.387981,0.000241,-0.000241,2016-02-24,2016-04,2016-02-25
HIP 109600 b,HIP 109600,1,2,1,Radial Velocity,2016,Haute-Provence Observatory,Published Confirmed,0,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,232.08,0.15,-0.15,0.0,0.706,0.016,-0.016,0.0,,,,,,,,,,,,,,,,,851.7844,38.1396,-38.1396,0.0,2.68,0.12,-0.12,0.0,,,,,,,,,851.7844,38.1396,-38.1396,0.0,2.68,0.12,-0.12,0.0,Msini,,,,,0.163,0.006,-0.006,0.0,,,,,,,,,,,,,,,,,BJD,0.0,98.6,0.5,-0.5,0.0,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,G5,5530.0,35.0,-35.0,0.0,,,,,0.87,0.06,-0.06,0.0,-0.12,0.02,-0.02,0.0,[Fe/H],,,,,4.45,0.03,-0.03,0.0,,,,,,,,,2.7,1.0,-1.0,0.0,,,,,-70.0,0.0,0.0,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h12m06.50s,333.027079,+29d03m58.35s,29.0662082,66.3361,0.1917,-0.1906,9.18,0.03,-0.03,7.499,0.021,-0.021,9.003861,0.00025,-0.00025,2016-02-24,2016-04,2016-02-25
HIP 114933 b,HIP 114933,1,1,1,Radial Velocity,2021,Multiple Observatories,Published Confirmed,0,<a refstr=JONES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...646A.131J/abstract target=ref>Jones et al. 2021</a>,1481.6,61.7,-61.7,0.0,2.84,0.09,-0.09,0.0,,,,,,,,,,,,,,,,,616.58711,63.56568,-63.56568,0.0,1.94,0.2,-0.2,0.0,,,,,,,,,616.58711,63.56568,-63.56568,0.0,1.94,0.2,-0.2,0.0,Msini,,,,,0.21,0.08,-0.08,0.0,,,,,,,,,,,,,,,,,BJD,0.0,28.4,2.5,-2.5,0.0,<a refstr=JONES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...646A.131J/abstract target=ref>Jones et al. 2021</a>,K0 III,4823.0,59.0,-59.0,0.0,5.27,0.05,-0.05,0.0,1.39,0.09,-0.09,0.0,0.06,0.06,-0.06,0.0,[Fe/H],1.14,0.009,-0.008,0.0,2.99,0.12,-0.12,0.0,3.4,0.78,-0.62,0.0,,,,,3.3,0.5,-0.5,0.0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h16m49.73s,349.2071949,-21d12m11.92s,-21.2033101,101.766,0.53,-0.53,7.25,0.03,-0.03,4.907,0.016,-0.016,6.97658,0.000241,-0.000241,2021-05-17,2021-02,2021-05-17
